path	decl_name	classification	residual_reason	all_reasons	text_bytes
src/v2/lens/mandatory_tag/corpus_scan_witness_test.dag	corpus_scan_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	863
src/v2/lens/meta_exec_confinement.dag	meta_exec_confinement_roster_empty_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1642
src/v2/lens/module_graph.dag	dependency_edge_source_migration_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	988
src/v2/lens/module_graph.dag	namespace_wave_import_strip_specimens_note	SourceAnnotationDebt	RequiresSentenceSplit	ActivePrOverlap+RequiresSentenceSplit	1073
src/v2/lens/module_graph.dag	reference_derived_edge_source_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1055
src/v2/lens/module_graph.dag	edgeless_entry_has_no_special_arm_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+HasSemanticConsumer	1140
src/v2/lens/mutation_adequacy.dag	law_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	834
src/v2/lens/no_dual_representation_test.dag	no_dual_representation_body_partial_frontier_note	ProgramData	HasSemanticConsumer	ContainsLifecycleFact+HasSemanticConsumer	428
src/v2/lens/non_fold_residue_test.dag	non_fold_residue_always_on_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	652
src/v2/lens/production_qualification_origin_probe.dag	production_qualification_origin_call_occurrence_frontier_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	628
src/v2/lens/production_qualification_origin_probe.dag	production_qualification_construction_wall_path_frontier_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	503
src/v2/lens/production_qualification_origin_probe.dag	production_qualification_counted_qualifications_note	TypedOperationalFact	ContainsLifecycleFact	AmbiguousSubject+ContainsLifecycleFact	298
src/v2/lens/production_qualification_origin_probe.dag	production_evidence_grounding_vocabulary_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	380
src/v2/lens/production_qualification_origin_probe.dag	ingest_mint_skeleton_classifier_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	368
src/v2/lens/production_qualification_origin_probe.dag	production_qualification_live_scope_fixture_origin_policy_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	715
src/v2/lens/reference_deps.dag	reference_deps_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	921
src/v2/lens/registry/completeness.dag	lens_registry_completeness_consolidated_roster_note	ProgramData	HasSemanticConsumer	ContainsLifecycleFact+HasSemanticConsumer	1351
src/v2/lens/roster_registry.dag	roster_registry_lens_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	757
src/v2/lens/schedule_lens.dag	walk_plan_schedule_lens_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	807
src/v2/lens/unit_modeling.dag	unit_modeling_gate_cost_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	259
src/v2/lens/vacuity.dag	vacuity_lens_home_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	2085
src/v2/lens/vacuity.dag	vacuity_operand_provenance_independent_oracle_predicate_dissolution_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	421
src/v2/lens/vacuity.dag	vacuity_operand_provenance_live_snapshot_duplicate_partner_predicate_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	913
src/v2/lens/vacuity.dag	vacuity_bool_witness_real_corpus_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+HasSemanticConsumer+RequiresSentenceSplit	2476
src/v2/lens/vacuity.dag	vacuity_bool_witness_body_lowering_ceiling_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	2816
src/v2/lens/vacuity.dag	vacuity_bool_witness_fn_decl_collection_ceiling_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	2648
src/v2/lens/vacuity_self_application_fixture.dag	vacuity_self_application_fixture_construction_justification_note	DocumentPayload	PayloadOrFixture	AmbiguousSubject+ContainsHistoricalReceipt+PayloadOrFixture	999
src/v2/lens/vacuity_self_application_fixture.dag	vacuity_self_application_fixture_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	2641
src/v2/lens/vacuity_test.dag	vacuity_falsification_suite_rows_derivation_note	SourceAnnotationDebt	RequiresSentenceSplit	RequiresSentenceSplit	727
src/v2/std/algebra.dag	copied_port_fact_registry_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	387
src/v2/std/cardinality.dag	measure_descent_registry_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	524
src/v2/std/compilers/compilation_unit.dag	compilation_unit_home_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject+RequiresSentenceSplit	1550
src/v2/std/compilers/compilation_unit.dag	partition_interface_derivation_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject+RequiresSentenceSplit	653
src/v2/std/compilers/compilation_unit.dag	partition_r4_validity_interface_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	1389
src/v2/std/compilers/compilation_unit.dag	partition_fold_outcome_note	ProgramData	HasSemanticConsumer	ContainsLifecycleFact+HasSemanticConsumer	466
src/v2/std/compilers/lexing.dag	lex_rule_third_channel_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	779
src/v2/std/compilers/lexing.dag	annotation_placement_reexport_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	368
src/v2/std/compilers/semantic_decl_emission.dag	target_semantic_decl_shape_predicate_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	300
src/v2/std/compilers/target_model.dag	target_text_carrier_scaffold_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	2418
src/v2/std/compilers/target_model.dag	target_value_expr_int_bool_octet_channel_dissolution_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer+RequiresSentenceSplit	652
src/v2/std/compilers/target_model.dag	target_value_expr_int_literal_predicate_dissolution_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	380
src/v2/std/compilers/target_model.dag	target_value_expr_int_literal_emit_scaffold_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	472
src/v2/std/decl_ref_resolution.dag	decl_ref_resolution_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1061
src/v2/std/effect_plan.dag	effect_plan_do_effect_target_band_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	329
src/v2/std/effect_reach.dag	effect_reach_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	780
src/v2/std/effects.dag	defork_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	884
src/v2/std/effects.dag	substrate_key_source_homonym_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	238
src/v2/std/effects.dag	key_source_representation_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	579
src/v2/std/emit_on_demand.dag	emit_on_demand_scheduling_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	254
src/v2/std/execution_envelope.dag	execution_envelope_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1187
src/v2/std/fn_index.dag	fn_arrow_skeleton_g2_marshal_host_scaffold_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	468
src/v2/std/grammar_choice_ambiguity.dag	grammar_choice_ambiguity_row_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	285
src/v2/std/layer.dag	layer_prefix_convention_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	769
src/v2/std/layer.dag	layer_import_facts_live_producer_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	596
src/v2/std/layer.dag	layer_prefix_classifier_scaffold_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact+NoFollowingSubject	347
src/v2/std/lens_verdict.dag	lens_verdict_home_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	284
src/v2/std/live_read.dag	live_read_classification_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	630
src/v2/std/live_tree.dag	live_tree_disposition_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	956
src/v2/std/materialize.dag	materialize_module_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1272
src/v2/std/materialize.dag	materialize_identity_grade_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	416
src/v2/std/namespace_alias.dag	alias_binding_row_authority_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact+NoFollowingSubject	418
src/v2/std/native_agreement.dag	native_agreement_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	651
src/v2/std/node.dag	node_occurrence_id_v2_facade_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	276
src/v2/std/node.dag	atom_payload_labeled_edges_scaffold_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	572
src/v2/std/node.dag	edge_contributes_to_cost_fold_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	404
src/v2/std/occurrence_id.dag	occurrence_identity_v2_facade_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	167
src/v2/std/operation_argv.dag	operation_argv_authority_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	726
src/v2/std/operation_argv.dag	operation_argv_executable_position_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	534
src/v2/std/operation_argv.dag	operation_argv_binding_shape_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	418
src/v2/std/operation_argv.dag	operation_argv_expression_residue_note	ProgramData	HasSemanticConsumer	ContainsLifecycleFact+HasSemanticConsumer	649
src/v2/std/operation_argv.dag	operation_ref_label_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	898
src/v2/std/operation_argv.dag	bound_operation_invocation_authority_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	370
src/v2/std/operation_argv.dag	operation_argv_classification_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	399
src/v2/std/orchestration.dag	redirect_spec_to_file_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsLifecycleFact+HasSemanticConsumer	1210
src/v2/std/orchestration.dag	capture_spec_exit_status_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	656
src/v2/std/orchestration.dag	predicate_string_test_note	SourceAnnotationDebt	AmbiguousSubject	ActivePrOverlap+AmbiguousSubject	152
src/v2/std/orchestration.dag	predicate_int_ne_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	587
src/v2/std/orchestration.dag	pipeline_step_comment_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+AmbiguousSubject+ContainsLifecycleFact	649
src/v2/std/orchestration.dag	pipeline_step_exit_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	424
src/v2/std/orchestration.dag	pipeline_steps_empty_arm_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsLifecycleFact+HasSemanticConsumer	966
src/v2/std/orchestration.dag	orchestration_bash_emit_scaffold_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	328
src/v2/std/spine.dag	spine_module_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1398
src/v2/std/value_carrier.dag	update_version_persistence_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	1372
src/v2/std/witness_evaluation.dag	witness_evaluation_frame_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	621
src/v2/std/witness_evaluation.dag	evaluate_in_witness_frame_seed_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	2259
src/v2/std/witness_evaluation.dag	unrealized_frame_refusal_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1394
src/v2/std/witness_evaluation.dag	witness_diagnostic_rendered_reason_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	221
src/v2/std/witness_execution_routing.dag	witness_execution_routing_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	893
src/v2/std/witness_execution_routing.dag	witness_execution_leg_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	451
src/v2/std/witness_execution_routing.dag	witness_execution_disposition_predicate_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt+NoFollowingSubject	471
src/v2/test/claim/affected_set/affected_set_provenance_producer_test.dag	affected_set_provenance_producer_fast_lane_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	588
src/v2/test/claim/bash_command_fold_test.dag	bash_fold_golden_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	287
src/v2/test/claim/bash_program_fold_support.dag	bash_program_fold_support_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	297
src/v2/test/claim/bash_program_fold_test.dag	bash_program_fold_golden_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	368
src/v2/test/claim/bash_program_fold_test.dag	bash_program_real_offline_disposition_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	223
src/v2/test/claim/bash_program_fold_test.dag	bash_program_exit_tail_regression_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	994
src/v2/test/claim/body_lowering/fn_body_seam_witness_helpers.dag	fn_body_seam_witness_helpers_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	304
src/v2/test/claim/body_lowering/wave1_gate1_c1_copied_port_helpers.dag	wave1_gate1_c1_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	189
src/v2/test/claim/body_lowering/wave1_gate1_d_ingested_fixture_helpers.dag	wave1_gate1_d_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	318
src/v2/test/claim/body_lowering/wave1_gate1_d_table_fixture_helpers.dag	wave1_gate1_d_table_fixture_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	170
src/v2/test/claim/body_lowering_well_formed_wall_test.dag	body_lowering_well_formed_wall_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1004
src/v2/test/claim/body_lowering_wrapper_retained_test.dag	wrapper_retained_diagnostics_shape_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	733
src/v2/test/claim/build_transport_admission_witness_test.dag	build_transport_admission_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1001
src/v2/test/claim/c_compilation_unit_witness_test.dag	c_spelling_safety_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	919
src/v2/test/claim/c_compilation_unit_witness_test.dag	c_spelling_control_expressibility_note	SourceAnnotationDebt	RequiresSentenceSplit	RequiresSentenceSplit	1314
src/v2/test/claim/ci_floor_plan_witness_test.dag	synthetic_specs_discovery_free_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	306
src/v2/test/claim/ci_floor_plan_witness_test.dag	heavy_pair_spec_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	883
src/v2/test/claim/ci_floor_plan_witness_test.dag	source_ingest_ordering_spec_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1123
src/v2/test/claim/ci_floor_plan_witness_test.dag	falsifier_gate_batch_pin_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	779
src/v2/test/claim/ci_floor_plan_witness_test.dag	floor_finalization_witness_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+HasSemanticConsumer+NoFollowingSubject+RequiresSentenceSplit	862
src/v2/test/claim/ci_floor_plan_witness_test.dag	falsifier_native_cache_cold_plan_row_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	638
src/v2/test/claim/ci_floor_plan_witness_test.dag	plan_roster_exhaustiveness_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	2081
src/v2/test/claim/ci_floor_plan_witness_test.dag	plan_roster_control_placement_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1403
